sample_id,R_score,I_score,A_score,S_score,E_score,C_score,R_norm,I_norm,A_norm,S_norm,E_norm,C_norm,r_CNTT,r_ATTT,r_MKT,r_TMDT,r_TTDPT,r_KETOAN,r_best,r_second,confidence,fit_quality,assigned_major,age,gender,education
24630,0.0,4.0,0.0,2.0,2.0,5.0,0.0,0.125,0.0,0.0625,0.0625,0.15625,0.6985643,0.8268012,0.4461571,0.45205072,-0.56058913,0.90341765,0.90341765,0.8268012,0.076616466,Best Fit,KETOAN,21,2,3
7517,4.0,4.0,19.0,5.0,4.0,3.0,0.125,0.125,0.59375,0.15625,0.125,0.09375,-0.37185395,-0.6505997,-0.2688569,-0.4138165,0.9336837,-0.51911414,0.9336837,-0.2688569,1.2025406,Best Fit,TTDPT,14,2,1
180,1.0,4.0,7.0,14.0,17.0,11.0,0.03125,0.125,0.21875,0.4375,0.53125,0.34375,-0.49766618,-0.22319072,0.81702524,0.6349244,-0.3620488,0.38925156,0.81702524,0.6349244,0.18210083,Best Fit,MKT,19,2,2
13463,0.0,30.0,0.0,5.0,0.0,4.0,0.0,0.9375,0.0,0.15625,0.0,0.125,0.6727814,0.53374046,-0.1285098,-0.39422944,-0.3167221,0.18055955,0.6727814,0.53374046,0.13904092,Great Fit,CNTT,20,2,2
19576,29.0,28.0,8.0,26.0,22.0,18.0,0.90625,0.875,0.25,0.8125,0.6875,0.5625,0.22398293,0.3569392,-0.16858247,-0.13935414,-0.80027944,-0.023444062,0.3569392,0.22398293,0.13295627,Good Fit,ATTT,17,1,0
20744,8.0,1.0,4.0,7.0,0.0,24.0,0.25,0.03125,0.125,0.21875,0.0,0.75,0.4304811,0.533839,0.0021118966,0.47526282,-0.08025349,0.63614863,0.63614863,0.533839,0.10230965,Great Fit,KETOAN,46,2,3
16439,24.0,15.0,6.0,19.0,13.0,21.0,0.75,0.46875,0.1875,0.59375,0.40625,0.65625,0.32840937,0.51381356,-0.22868958,0.18316878,-0.6341874,0.25432765,0.51381356,0.32840937,0.1854042,Good Fit,ATTT,25,2,2
22141,4.0,5.0,30.0,3.0,7.0,2.0,0.125,0.15625,0.9375,0.09375,0.21875,0.0625,-0.3553161,-0.62021315,-0.1661116,-0.3415205,0.9364147,-0.48241743,0.9364147,-0.1661116,1.1025263,Best Fit,TTDPT,17,2,2
6174,2.0,3.0,14.0,0.0,0.0,0.0,0.0625,0.09375,0.4375,0.0,0.0,0.0,-0.17485419,-0.5028928,-0.3696974,-0.50150234,0.9577676,-0.5158615,0.9577676,-0.17485419,1.1326218,Best Fit,TTDPT,51,1,2
27545,9.0,14.0,2.0,0.0,7.0,5.0,0.28125,0.4375,0.0625,0.0,0.21875,0.15625,0.6651034,0.62118393,-0.032252282,-0.095986255,-0.2680841,0.15341769,0.6651034,0.62118393,0.043919414,Great Fit,CNTT,37,2,4
28434,12.0,19.0,14.0,16.0,13.0,21.0,0.375,0.59375,0.4375,0.5,0.40625,0.65625,0.7483942,0.74939275,0.15590562,0.20456058,-0.29434133,0.7716844,0.7716844,0.74939275,0.022291644,Best Fit,KETOAN,27,2,2
3283,29.0,14.0,3.0,4.0,15.0,16.0,0.90625,0.4375,0.09375,0.125,0.46875,0.5,0.37757066,0.49075297,-0.13431686,0.21294019,-0.28274873,0.105764516,0.49075297,0.37757066,0.113182314,Good Fit,ATTT,19,1,2
22099,21.0,8.0,15.0,12.0,22.0,25.0,0.65625,0.25,0.46875,0.375,0.6875,0.78125,-0.0492676,0.19278918,0.4088814,0.81341624,-0.0072605526,0.43548012,0.81341624,0.43548012,0.37793612,Best Fit,TMDT,20,1,2
14594,6.0,16.0,6.0,32.0,20.0,32.0,0.1875,0.5,0.1875,1.0,0.625,1.0,0.08768986,0.3357998,0.47520113,0.509564,-0.6680991,0.6835061,0.6835061,0.509564,0.17394206,Great Fit,KETOAN,65,2,2
14981,9.0,32.0,16.0,11.0,14.0,14.0,0.28125,1.0,0.5,0.34375,0.4375,0.4375,0.6127174,0.43283057,0.022102911,-0.32058686,-0.05603956,0.18265237,0.6127174,0.43283057,0.17988683,Great Fit,CNTT,15,2,2
1076,9.0,11.0,7.0,15.0,25.0,16.0,0.28125,0.34375,0.21875,0.46875,0.78125,0.5,-0.25625187,0.096520714,0.91533977,0.792738,-0.61667866,0.5252532,0.91533977,0.792738,0.12260173,Best Fit,MKT,29,2,3
719,13.0,19.0,25.0,16.0,19.0,16.0,0.40625,0.59375,0.78125,0.5,0.59375,0.5,-0.21735248,-0.43451068,0.16358091,-0.19894344,0.70000875,-0.19599149,0.70000875,0.16358091,0.53642786,Great Fit,TTDPT,18,1,2
13151,10.0,14.0,10.0,17.0,26.0,22.0,0.3125,0.4375,0.3125,0.53125,0.8125,0.6875,-0.07199469,0.26837236,0.9424437,0.8779397,-0.5832753,0.73027194,0.9424437,0.8779397,0.064504005,Best Fit,MKT,20,1,3
1410,5.0,22.0,9.0,15.0,6.0,19.0,0.15625,0.6875,0.28125,0.46875,0.1875,0.59375,0.71264136,0.6495302,0.001309305,-0.08138477,-0.33531234,0.56020504,0.71264136,0.6495302,0.06311115,Great Fit,CNTT,25,2,3
17379,7.0,19.0,13.0,18.0,22.0,15.0,0.21875,0.59375,0.40625,0.5625,0.6875,0.46875,-0.10286495,0.050827052,0.7654541,0.33097816,-0.4739817,0.40682468,0.7654541,0.40682468,0.35862944,Best Fit,MKT,48,2,2
13414,9.0,18.0,22.0,26.0,22.0,31.0,0.28125,0.5625,0.6875,0.8125,0.6875,0.96875,0.01291234,0.13687022,0.5488866,0.51568884,-0.12399855,0.65909624,0.65909624,0.5488866,0.1102096,Great Fit,KETOAN,18,2,2
1205,16.0,32.0,21.0,31.0,25.0,30.0,0.5,1.0,0.65625,0.96875,0.78125,0.9375,0.3590912,0.4338215,0.36834314,0.14314392,-0.5557144,0.5987032,0.5987032,0.4338215,0.1648817,Good Fit,KETOAN,31,2,2
4913,9.0,30.0,2.0,6.0,6.0,7.0,0.28125,0.9375,0.0625,0.1875,0.1875,0.21875,0.704776,0.5951877,-0.15193427,-0.35463968,-0.3720649,0.14812373,0.704776,0.5951877,0.109588295,Great Fit,CNTT,18,2,2
24147,3.0,0.0,14.0,14.0,25.0,12.0,0.09375,0.0,0.4375,0.4375,0.78125,0.375,-0.6906852,-0.4655578,0.7668719,0.62579733,0.0008062368,0.16208874,0.7668719,0.62579733,0.14107463,Best Fit,MKT,20,2,2
3981,5.0,7.0,0.0,0.0,0.0,3.0,0.15625,0.21875,0.0,0.0,0.0,0.09375,0.84149724,0.7309343,-0.40505075,-0.2882651,-0.23363271,0.14013442,0.84149724,0.7309343,0.11056291,Best Fit,CNTT,18,1,2
19782,8.0,21.0,10.0,17.0,20.0,16.0,0.25,0.65625,0.3125,0.53125,0.625,0.5,0.21416804,0.37135005,0.66193604,0.3072283,-0.6658588,0.5500569,0.66193604,0.5500569,0.111879155,Great Fit,MKT,16,2,2
20913,13.0,29.0,8.0,19.0,12.0,16.0,0.40625,0.90625,0.25,0.59375,0.375,0.5,0.6279734,0.59177953,-0.10367355,-0.28639996,-0.601567,0.27157983,0.6279734,0.59177953,0.036193874,Great Fit,CNTT,18,2,2
15451,7.0,2.0,23.0,11.0,13.0,1.0,0.21875,0.0625,0.71875,0.34375,0.40625,0.03125,-0.7934279,-0.92313826,-0.028133126,-0.24364822,0.7025783,-0.6364913,0.7025783,-0.028133126,0.73071146,Great Fit,TTDPT,20,2,2
4600,14.0,18.0,18.0,16.0,12.0,21.0,0.4375,0.5625,0.5625,0.5,0.375,0.65625,0.6468791,0.49256128,-0.18581769,-0.03500202,0.23342653,0.47896382,0.6468791,0.49256128,0.15431781,Great Fit,CNTT,17,1,2
9941,18.0,19.0,30.0,24.0,13.0,14.0,0.5625,0.59375,0.9375,0.75,0.40625,0.4375,-0.3645942,-0.6716394,-0.5875115,-0.7511034,0.68431354,-0.6905338,0.68431354,-0.3645942,1.0489078,Great Fit,TTDPT,32,2,3
15485,14.0,23.0,13.0,16.0,18.0,18.0,0.4375,0.71875,0.40625,0.5,0.5625,0.5625,0.6423828,0.6972131,0.36037457,0.120827556,-0.6022656,0.5618423,0.6972131,0.6423828,0.05483033,Great Fit,ATTT,16,2,2
24120,14.0,7.0,19.0,10.0,8.0,1.0,0.4375,0.21875,0.59375,0.3125,0.25,0.03125,-0.5690047,-0.81455505,-0.5491724,-0.6524836,0.73085934,-0.92935526,0.73085934,-0.5491724,1.2800317,Best Fit,TTDPT,26,1,3
29202,7.0,22.0,9.0,4.0,9.0,10.0,0.21875,0.6875,0.28125,0.125,0.28125,0.3125,0.74016106,0.5872414,0.030215707,-0.20861942,-0.07657557,0.2693275,0.74016106,0.5872414,0.15291965,Best Fit,CNTT,16,1,1
23566,5.0,2.0,22.0,9.0,16.0,4.0,0.15625,0.0625,0.6875,0.28125,0.5,0.125,-0.74929976,-0.81655467,0.2342251,0.010011202,0.65784144,-0.4124206,0.65784144,0.2342251,0.42361638,Great Fit,TTDPT,21,2,2
13822,27.0,29.0,0.0,12.0,6.0,23.0,0.84375,0.90625,0.0,0.375,0.1875,0.71875,0.803076,0.81212014,-0.3397889,-0.09379284,-0.4938493,0.30317092,0.81212014,0.803076,0.009044094,Best Fit,ATTT,37,1,4
28949,10.0,15.0,24.0,2.0,6.0,7.0,0.3125,0.46875,0.75,0.0625,0.1875,0.21875,0.14055157,-0.2057038,-0.36322594,-0.4930439,0.8745213,-0.37825593,0.8745213,0.14055157,0.73396975,Best Fit,TTDPT,18,2,2
21747,16.0,18.0,25.0,11.0,8.0,4.0,0.5,0.5625,0.78125,0.34375,0.25,0.125,-0.115825094,-0.47944295,-0.63247365,-0.8327382,0.7390892,-0.770339,0.7390892,-0.115825094,0.8549143,Best Fit,TTDPT,41,2,4
8713,11.0,17.0,7.0,14.0,21.0,11.0,0.34375,0.53125,0.21875,0.4375,0.65625,0.34375,-0.050682157,0.18447955,0.65212107,0.34206995,-0.73628867,0.27447787,0.65212107,0.34206995,0.3100511,Great Fit,MKT,16,2,1
17757,0.0,4.0,0.0,1.0,1.0,1.0,0.0,0.125,0.0,0.03125,0.03125,0.03125,0.6207249,0.5660946,0.11512117,-0.19079003,-0.46128577,0.32637548,0.6207249,0.5660946,0.05463035,Great Fit,CNTT,13,2,1
496,11.0,2.0,3.0,16.0,11.0,17.0,0.34375,0.0625,0.09375,0.5,0.34375,0.53125,-0.15612039,0.15398403,0.26419958,0.6005636,-0.5367621,0.43477806,0.6005636,0.43477806,0.16578554,Good Fit,TMDT,17,2,2
3313,2.0,5.0,10.0,26.0,12.0,25.0,0.0625,0.15625,0.3125,0.8125,0.375,0.78125,-0.13929583,0.043230757,0.3565792,0.44030207,-0.31427696,0.509266,0.509266,0.44030207,0.06896394,Good Fit,KETOAN,23,2,3
25601,7.0,27.0,7.0,5.0,8.0,12.0,0.21875,0.84375,0.21875,0.15625,0.25,0.375,0.80492145,0.6803107,-0.007255589,-0.20530589,-0.22730605,0.33841592,0.80492145,0.6803107,0.12461073,Best Fit,CNTT,17,1,1
24340,2.0,17.0,6.0,16.0,7.0,24.0,0.0625,0.53125,0.1875,0.5,0.21875,0.75,0.57703406,0.65340346,0.2584714,0.2964826,-0.43859023,0.78828955,0.78828955,0.65340346,0.13488609,Best Fit,KETOAN,34,2,2
4245,5.0,14.0,0.0,15.0,0.0,16.0,0.15625,0.4375,0.0,0.46875,0.0,0.5,0.5906378,0.63385993,-0.13695295,-0.020446697,-0.57689416,0.51089555,0.63385993,0.5906378,0.043222185,Great Fit,ATTT,23,2,3
13068,3.0,3.0,9.0,10.0,16.0,14.0,0.09375,0.09375,0.28125,0.3125,0.5,0.4375,-0.36235675,-0.09644241,0.8549899,0.8350942,-0.13180445,0.54313195,0.8549899,0.8350942,0.019895686,Best Fit,MKT,29,2,4
24495,6.0,2.0,4.0,4.0,12.0,10.0,0.1875,0.0625,0.125,0.125,0.375,0.3125,-0.16311944,0.16098128,0.781206,0.95761406,-0.24434131,0.56028163,0.95761406,0.781206,0.1764081,Best Fit,TMDT,17,2,2
15546,12.0,2.0,21.0,28.0,26.0,26.0,0.375,0.0625,0.65625,0.875,0.8125,0.8125,-0.60493743,-0.38059214,0.4910774,0.58226097,-0.03074648,0.2250455,0.58226097,0.4910774,0.091183566,Good Fit,TMDT,17,2,2
8992,10.0,0.0,6.0,0.0,12.0,6.0,0.3125,0.0,0.1875,0.0,0.375,0.1875,-0.30728793,-0.14314766,0.35890725,0.5541439,0.18317525,-0.002828168,0.5541439,0.35890725,0.19523667,Good Fit,TMDT,14,1,1
13095,0.0,17.0,0.0,24.0,9.0,29.0,0.0,0.53125,0.0,0.75,0.28125,0.90625,0.39271697,0.55853164,0.32471567,0.37036693,-0.63427514,0.7500164,0.7500164,0.55853164,0.19148476,Best Fit,KETOAN,41,2,2
18202,1.0,0.0,22.0,4.0,3.0,15.0,0.03125,0.0,0.6875,0.125,0.09375,0.46875,-0.08415557,-0.22713976,0.0123898955,0.11361391,0.7740476,0.09155461,0.7740476,0.11361391,0.6604337,Best Fit,TTDPT,28,2,2
10932,3.0,6.0,11.0,19.0,20.0,17.0,0.09375,0.1875,0.34375,0.59375,0.625,0.53125,-0.4417774,-0.181971,0.758887,0.643804,-0.3102787,0.44819736,0.758887,0.643804,0.11508297,Best Fit,MKT,51,2,3
29492,15.0,30.0,26.0,28.0,31.0,32.0,0.46875,0.9375,0.8125,0.875,0.96875,1.0,0.16685267,0.27586022,0.7419836,0.46777123,-0.27074242,0.6953757,0.7419836,0.6953757,0.04660791,Best Fit,MKT,20,2,2
3415,3.0,16.0,8.0,11.0,23.0,5.0,0.09375,0.5,0.25,0.34375,0.71875,0.15625,-0.24208179,-0.1122792,0.7048546,0.22315298,-0.3687672,0.119397625,0.7048546,0.22315298,0.4817016,Great Fit,MKT,22,2,2
20531,11.0,17.0,15.0,9.0,22.0,12.0,0.34375,0.53125,0.46875,0.28125,0.6875,0.375,-0.06180805,-0.0037248116,0.6829448,0.32924372,0.020332215,0.15991764,0.6829448,0.32924372,0.35370106,Great Fit,MKT,17,1,2
16195,30.0,32.0,31.0,28.0,27.0,31.0,0.9375,1.0,0.96875,0.875,0.84375,0.96875,0.78772753,0.49939317,-0.50325406,-0.39172772,0.41140392,0.114643306,0.78772753,0.49939317,0.28833434,Best Fit,CNTT,49,1,4
9153,19.0,15.0,15.0,19.0,13.0,21.0,0.59375,0.46875,0.46875,0.59375,0.40625,0.65625,0.3080682,0.3744038,-0.37846357,0.10552994,-0.21002619,0.28242168,0.3744038,0.3080682,0.0663356,Good Fit,ATTT,47,1,3
6546,10.0,9.0,28.0,12.0,20.0,0.0,0.3125,0.28125,0.875,0.375,0.625,0.0,-0.7098903,-0.8550002,0.03705691,-0.29312706,0.6425545,-0.65434223,0.6425545,0.03705691,0.6054976,Great Fit,TTDPT,41,2,3
24847,2.0,2.0,2.0,6.0,11.0,10.0,0.0625,0.0625,0.0625,0.1875,0.34375,0.3125,-0.14260785,0.20682076,0.8879193,0.93817645,-0.4785015,0.71979725,0.93817645,0.8879193,0.050257113,Best Fit,TMDT,17,1,2
15946,18.0,21.0,8.0,19.0,16.0,19.0,0.5625,0.65625,0.25,0.59375,0.5,0.59375,0.52828854,0.70275486,0.042797793,0.13170856,-0.90182,0.45041084,0.70275486,0.52828854,0.17446631,Great Fit,ATTT,18,1,2
11939,5.0,10.0,1.0,9.0,29.0,21.0,0.15625,0.3125,0.03125,0.28125,0.90625,0.65625,0.02862894,0.3658973,0.9348923,0.89961535,-0.57460546,0.7342091,0.9348923,0.89961535,0.035276957,Best Fit,MKT,20,2,2
25575,0.0,1.0,3.0,11.0,15.0,21.0,0.0,0.03125,0.09375,0.34375,0.46875,0.65625,-0.026929647,0.27349463,0.7580329,0.8823597,-0.38967547,0.7946846,0.8823597,0.7946846,0.087675095,Best Fit,TMDT,16,2,2
10944,29.0,29.0,18.0,8.0,8.0,28.0,0.90625,0.90625,0.5625,0.25,0.25,0.875,0.8648448,0.7092025,-0.47022602,-0.1668287,0.13144392,0.21343094,0.8648448,0.7092025,0.15564227,Best Fit,CNTT,19,1,2
10212,9.0,29.0,23.0,1.0,0.0,13.0,0.28125,0.90625,0.71875,0.03125,0.0,0.40625,0.6412751,0.31164473,-0.38861924,-0.49849445,0.4861773,-0.023886781,0.6412751,0.4861773,0.15509783,Great Fit,CNTT,34,2,3
5295,16.0,23.0,4.0,13.0,12.0,25.0,0.5,0.71875,0.125,0.40625,0.375,0.78125,0.8558269,0.9679054,0.088967755,0.29061148,-0.63058186,0.7270887,0.9679054,0.8558269,0.11207846,Best Fit,ATTT,51,1,4
507,10.0,8.0,16.0,19.0,19.0,24.0,0.3125,0.25,0.5,0.59375,0.59375,0.75,-0.24715795,-0.018549822,0.60020435,0.74244064,-0.09390564,0.57361495,0.74244064,0.60020435,0.14223626,Best Fit,TMDT,22,2,4
8633,12.0,18.0,22.0,10.0,8.0,10.0,0.375,0.5625,0.6875,0.3125,0.25,0.3125,0.17892767,-0.20544085,-0.5069608,-0.69520086,0.76967657,-0.43594983,0.76967657,0.17892767,0.5907489,Best Fit,TTDPT,18,2,2
12820,3.0,12.0,3.0,22.0,11.0,20.0,0.09375,0.375,0.09375,0.6875,0.34375,0.625,0.14331223,0.35067484,0.36943656,0.36980903,-0.6838897,0.6274533,0.6274533,0.36980903,0.25764427,Great Fit,KETOAN,37,2,2
5942,0.0,2.0,0.0,6.0,18.0,0.0,0.0,0.0625,0.0,0.1875,0.5625,0.0,-0.5356785,-0.26885453,0.78627336,0.48947415,-0.4331947,0.10314698,0.78627336,0.48947415,0.2967992,Best Fit,MKT,13,2,1
8346,8.0,3.0,4.0,26.0,28.0,24.0,0.25,0.09375,0.125,0.8125,0.875,0.75,-0.3610716,-0.001380588,0.69645506,0.75027233,-0.5906813,0.49571782,0.75027233,0.69645506,0.05381723,Best Fit,TMDT,17,2,2
29072,22.0,21.0,4.0,5.0,10.0,25.0,0.6875,0.65625,0.125,0.15625,0.3125,0.78125,0.8572592,0.9137665,-0.08580941,0.25441912,-0.335165,0.54428405,0.9137665,0.8572592,0.05650731,Best Fit,ATTT,19,1,2
3050,15.0,22.0,9.0,14.0,14.0,24.0,0.46875,0.6875,0.28125,0.4375,0.4375,0.75,0.8808608,0.97964615,0.17482717,0.33936304,-0.5635392,0.80644923,0.97964615,0.8808608,0.09878531,Best Fit,ATTT,33,2,4
9854,13.0,10.0,5.0,8.0,3.0,22.0,0.40625,0.3125,0.15625,0.25,0.09375,0.6875,0.7204344,0.7794273,-0.1543994,0.31102404,-0.21060656,0.62728304,0.7794273,0.7204344,0.05899288,Best Fit,ATTT,24,3,3
2546,13.0,16.0,17.0,22.0,25.0,19.0,0.40625,0.5,0.53125,0.6875,0.78125,0.59375,-0.5103417,-0.24151614,0.83718044,0.58477455,-0.39954036,0.33541417,0.83718044,0.58477455,0.25240588,Best Fit,MKT,20,2,2
4146,17.0,17.0,13.0,10.0,16.0,18.0,0.53125,0.53125,0.40625,0.3125,0.5,0.5625,0.7175012,0.7814006,0.2006894,0.42800057,-0.13004142,0.5375117,0.7814006,0.7175012,0.06389939,Best Fit,ATTT,18,1,2
1566,19.0,11.0,22.0,15.0,7.0,7.0,0.59375,0.34375,0.6875,0.46875,0.21875,0.21875,-0.3577924,-0.64380807,-0.80679303,-0.7639869,0.707286,-0.8736999,0.707286,-0.3577924,1.0650784,Great Fit,TTDPT,36,2,2
460,2.0,13.0,16.0,11.0,7.0,19.0,0.0625,0.40625,0.5,0.34375,0.21875,0.59375,0.37624016,0.27257234,0.18175192,0.14375857,0.26942843,0.532334,0.532334,0.37624016,0.15609387,Good Fit,KETOAN,21,2,3
20056,3.0,10.0,4.0,23.0,8.0,26.0,0.09375,0.3125,0.125,0.71875,0.25,0.8125,0.22105244,0.39765552,0.26772228,0.40153852,-0.51884276,0.67297506,0.67297506,0.40153852,0.27143654,Great Fit,KETOAN,57,2,3
2787,10.0,12.0,6.0,5.0,12.0,13.0,0.3125,0.375,0.1875,0.15625,0.375,0.40625,0.666489,0.8244499,0.47895104,0.5991989,-0.3894958,0.7194625,0.8244499,0.7194625,0.104987405,Best Fit,ATTT,15,1,1
1495,18.0,14.0,15.0,16.0,16.0,19.0,0.5625,0.4375,0.46875,0.5,0.5,0.59375,0.14240457,0.35294357,0.045890916,0.5920186,-0.17515971,0.42359024,0.5920186,0.42359024,0.16842836,Good Fit,TMDT,18,2,1
7310,0.0,6.0,12.0,2.0,0.0,2.0,0.0,0.1875,0.375,0.0625,0.0,0.0625,0.03181797,-0.310919,-0.3031179,-0.5295023,0.8038318,-0.3145814,0.8038318,0.03181797,0.77201384,Best Fit,TTDPT,28,2,2
17195,19.0,14.0,14.0,16.0,20.0,22.0,0.59375,0.4375,0.4375,0.5,0.625,0.6875,0.10170665,0.42215428,0.4936395,0.88055825,-0.38466507,0.6301102,0.88055825,0.6301102,0.25044802,Best Fit,TMDT,20,2,2
9866,27.0,14.0,14.0,15.0,12.0,21.0,0.84375,0.4375,0.4375,0.46875,0.375,0.65625,0.31212842,0.33326438,-0.5257436,0.013005851,-0.014320309,-0.020293064,0.33326438,0.31212842,0.021135967,Good Fit,ATTT,17,1,2
21157,16.0,15.0,9.0,26.0,7.0,21.0,0.5,0.46875,0.28125,0.8125,0.21875,0.65625,0.20540324,0.2738179,-0.3264913,-0.099370666,-0.48975366,0.20831013,0.2738179,0.20831013,0.06550778,Good Fit,ATTT,28,1,4
16603,19.0,16.0,3.0,11.0,13.0,21.0,0.59375,0.5,0.09375,0.34375,0.40625,0.65625,0.65109146,0.84581894,0.07057013,0.41933793,-0.64414006,0.59420174,0.84581894,0.65109146,0.19472748,Best Fit,ATTT,16,1,1
1156,19.0,11.0,27.0,15.0,18.0,11.0,0.59375,0.34375,0.84375,0.46875,0.5625,0.34375,-0.6577129,-0.82621694,-0.22682205,-0.28969386,0.82949144,-0.70961267,0.82949144,-0.22682205,1.0563135,Best Fit,TTDPT,18,2,2
6552,21.0,32.0,6.0,11.0,2.0,13.0,0.65625,1.0,0.1875,0.34375,0.0625,0.40625,0.7626141,0.6061743,-0.537062,-0.5050693,-0.26005358,0.0052648243,0.7626141,0.6061743,0.15643977,Best Fit,CNTT,18,2,2
11602,11.0,11.0,11.0,19.0,21.0,19.0,0.34375,0.34375,0.34375,0.59375,0.65625,0.59375,-0.3155584,0.03465464,0.7910838,0.78396297,-0.5707916,0.56594324,0.7910838,0.78396297,0.0071208286,Best Fit,MKT,17,2,2
18049,15.0,23.0,6.0,24.0,17.0,18.0,0.46875,0.71875,0.1875,0.75,0.53125,0.5625,0.28982198,0.46125138,0.13862805,0.04664617,-0.92816824,0.35951117,0.46125138,0.35951117,0.101740204,Good Fit,ATTT,42,1,3
19786,11.0,6.0,15.0,10.0,22.0,19.0,0.34375,0.1875,0.46875,0.3125,0.6875,0.59375,-0.31007472,-0.075992934,0.7668378,0.87007046,0.09831603,0.4448223,0.87007046,0.7668378,0.10323269,Best Fit,TMDT,16,2,2
8403,3.0,6.0,2.0,5.0,5.0,11.0,0.09375,0.1875,0.0625,0.15625,0.15625,0.34375,0.6188953,0.8094207,0.45045358,0.64787394,-0.5072974,0.9643706,0.9643706,0.8094207,0.15494989,Best Fit,KETOAN,15,1,2
16161,6.0,21.0,6.0,22.0,12.0,12.0,0.1875,0.65625,0.1875,0.6875,0.375,0.375,0.17861556,0.23687626,0.12645586,-0.16368525,-0.69109356,0.23303786,0.23687626,0.23303786,0.0038384018,Good Fit,ATTT,13,1,0
26690,4.0,2.0,18.0,4.0,9.0,11.0,0.125,0.0625,0.5625,0.125,0.28125,0.34375,-0.27640465,-0.37135428,0.2071127,0.23315524,0.79758304,0.017581046,0.79758304,0.23315524,0.5644278,Best Fit,TTDPT,19,2,2
27339,27.0,24.0,11.0,12.0,15.0,22.0,0.84375,0.75,0.34375,0.375,0.46875,0.6875,0.7508558,0.7611363,-0.28919044,0.013590856,-0.30687612,0.24478032,0.7611363,0.7508558,0.010280495,Best Fit,ATTT,16,1,2
12878,14.0,27.0,10.0,16.0,17.0,15.0,0.4375,0.84375,0.3125,0.5,0.53125,0.46875,0.5728044,0.57447535,0.118899524,-0.15159525,-0.6038306,0.283722,0.57447535,0.5728044,0.0016709759,Good Fit,ATTT,14,1,2
18475,3.0,16.0,13.0,9.0,17.0,28.0,0.09375,0.5,0.40625,0.28125,0.53125,0.875,0.47995612,0.5911091,0.65911704,0.68268645,-0.116418794,0.9169425,0.9169425,0.68268645,0.23425606,Best Fit,KETOAN,17,1,2
3611,23.0,19.0,9.0,10.0,5.0,25.0,0.71875,0.59375,0.28125,0.3125,0.15625,0.78125,0.8189704,0.7850692,-0.41332126,0.01810064,-0.14617535,0.37397274,0.8189704,0.7850692,0.03390111,Best Fit,CNTT,21,1,2
3150,6.0,3.0,0.0,9.0,10.0,26.0,0.1875,0.09375,0.0,0.28125,0.3125,0.8125,0.33660987,0.60250586,0.46610025,0.8074313,-0.43553758,0.86802465,0.86802465,0.8074313,0.060593396,Best Fit,KETOAN,16,2,2
4994,28.0,8.0,0.0,4.0,12.0,8.0,0.875,0.25,0.0,0.125,0.375,0.25,0.11810852,0.22993149,-0.24236576,0.07473882,-0.2676722,-0.15188947,0.22993149,0.11810852,0.11182297,Good Fit,ATTT,31,1,2
22327,5.0,8.0,5.0,3.0,9.0,26.0,0.15625,0.25,0.15625,0.09375,0.28125,0.8125,0.5971661,0.74576867,0.44490552,0.7367727,-0.16978757,0.928054,0.928054,0.74576867,0.18228531,Best Fit,KETOAN,21,1,2
28904,8.0,7.0,0.0,3.0,7.0,1.0,0.25,0.21875,0.0,0.09375,0.21875,0.03125,0.090515494,0.19263855,0.0006478607,-0.074536555,-0.5183894,-0.17784926,0.19263855,0.090515494,0.10212305,Good Fit,ATTT,27,1,2
10100,20.0,18.0,19.0,16.0,20.0,20.0,0.625,0.5625,0.59375,0.5,0.625,0.625,0.21018367,0.2899485,0.28766122,0.5590626,0.2640442,0.28998035,0.5590626,0.28998035,0.26908222,Good Fit,TMDT,21,2,3
16048,2.0,0.0,13.0,25.0,26.0,29.0,0.0625,0.0,0.40625,0.78125,0.8125,0.90625,-0.35682833,-0.08596855,0.6925619,0.7430342,-0.24283335,0.5328362,0.7430342,0.6925619,0.050472245,Best Fit,TMDT,30,1,3
22011,12.0,12.0,4.0,14.0,4.0,19.0,0.375,0.375,0.125,0.4375,0.125,0.59375,0.6119713,0.6983912,-0.2067964,0.14432292,-0.49752456,0.542602,0.6983912,0.6119713,0.0864199,Great Fit,ATTT,16,2,1
26733,4.0,1.0,21.0,14.0,1.0,2.0,0.125,0.03125,0.65625,0.4375,0.03125,0.0625,-0.55905485,-0.7785958,-0.4035059,-0.5055295,0.6868389,-0.6011162,0.6868389,-0.4035059,1.0903448,Great Fit,TTDPT,16,1,1
907,11.0,22.0,16.0,18.0,10.0,20.0,0.34375,0.6875,0.5,0.5625,0.3125,0.625,0.6488829,0.50051767,-0.17092311,-0.24753451,-0.10210279,0.4011516,0.6488829,0.50051767,0.14836523,Great Fit,CNTT,38,2,4
17635,8.0,21.0,3.0,12.0,14.0,9.0,0.25,0.65625,0.09375,0.375,0.4375,0.28125,0.40486068,0.4848768,0.27134255,-0.029698199,-0.72989434,0.29698256,0.4848768,0.40486068,0.08001614,Good Fit,ATTT,15,2,2
29601,4.0,5.0,17.0,6.0,1.0,0.0,0.125,0.15625,0.53125,0.1875,0.03125,0.0,-0.34136567,-0.6685306,-0.48231724,-0.6669016,0.85236216,-0.675999,0.85236216,-0.34136567,1.1937279,Best Fit,TTDPT,28,2,3
